"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.061249125E0,4.785645287E-3,3.409772366E-2,9.822537422E0,9.822597771E0
9.063445566E0,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
9.065644703E0,9.571290575E-3,3.349951655E-2,9.784252167E0,9.784314196E0
9.067846333E0,9.571290575E-3,4.307080805E-2,9.784252167E0,9.784351648E0
9.070033467E0,4.785645287E-3,3.828516230E-2,9.779465675E0,9.779541786E0
9.072228707E0,-4.785645287E-3,3.349951655E-2,9.774680138E0,9.774738713E0
9.074423451E0,9.571290575E-3,4.785645381E-2,9.779465675E0,9.779587453E0
9.076620706E0,0.000000000E0,3.349951655E-2,9.769894600E0,9.769952032E0
9.078810740E0,-4.785645287E-3,3.828516230E-2,9.789037704E0,9.789113741E0
9.080988626E0,4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
9.083211343E0,4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
9.085405151E0,-9.571290575E-3,4.785645381E-2,9.784252167E0,9.784373885E0
9.087605865E0,9.571290575E-3,3.888336942E-2,9.808179855E0,9.808261599E0
9.089795226E0,0.000000000E0,2.871387079E-2,9.779465675E0,9.779507829E0
9.091988443E0,4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
9.094174865E0,9.571290575E-3,3.828516230E-2,9.784252167E0,9.784331752E0
9.096383616E0,0.000000000E0,3.828516230E-2,9.784252167E0,9.784327070E0
9.098579833E0,9.571290575E-3,4.366901144E-2,9.803394318E0,9.803496251E0
9.100780151E0,4.785645287E-3,4.845465720E-2,9.793823242E0,9.793944275E0
9.102972534E0,0.000000000E0,4.785645381E-2,9.779465675E0,9.779582769E0
9.105167348E0,1.914258115E-2,3.828516230E-2,9.793823242E0,9.793916780E0
9.107363108E0,0.000000000E0,4.845465720E-2,9.793823242E0,9.793943105E0
9.109558898E0,-4.785645287E-3,3.349951655E-2,9.779465675E0,9.779524222E0
9.111755066E0,-9.571290575E-3,2.452643216E-2,9.793823242E0,9.793858630E0
9.113944061E0,-4.785645287E-3,3.409772366E-2,9.803394318E0,9.803454784E0
9.116121164E0,-4.785645287E-3,3.409772366E-2,9.793823242E0,9.793883768E0
9.118344013E0,-4.785645287E-3,3.888336942E-2,9.798608780E0,9.798687098E0
9.120533304E0,0.000000000E0,3.888336942E-2,9.793823242E0,9.793900429E0
9.122714762E0,-1.435693540E-2,3.409772366E-2,9.812965393E0,9.813035136E0
9.124922871E0,-1.435693540E-2,4.845465720E-2,9.808179855E0,9.808310051E0
9.127100179E0,-4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
9.129329732E0,0.000000000E0,5.324030295E-2,9.798608780E0,9.798753418E0
9.131518066E0,-4.785645287E-3,5.324030295E-2,9.789037704E0,9.789183654E0
9.133720377E0,0.000000000E0,4.785645381E-2,9.784252167E0,9.784369203E0
9.135910482E0,0.000000000E0,5.324030295E-2,9.793823242E0,9.793967951E0
9.138106435E0,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
9.140301503E0,-4.785645287E-3,4.307080805E-2,9.779465675E0,9.779561692E0
9.142491211E0,4.785645287E-3,4.785645381E-2,9.779465675E0,9.779583940E0
9.144668772E0,-1.435693540E-2,3.409772366E-2,9.784252167E0,9.784322114E0
9.146882620E0,4.785645287E-3,5.264209956E-2,9.789037704E0,9.789180419E0
9.149059489E0,4.785645287E-3,3.409772366E-2,9.789037704E0,9.789098260E0
9.151287109E0,-4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
9.153477172E0,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
9.155671855E0,1.435693540E-2,4.366901144E-2,9.803394318E0,9.803502091E0
9.157868692E0,-4.785645287E-3,2.931207791E-2,9.789037704E0,9.789082760E0
9.160057617E0,-9.571290575E-3,4.307080805E-2,9.779465675E0,9.779565205E0
9.162237071E0,-4.785645287E-3,2.871387079E-2,9.784252167E0,9.784295470E0
9.164455496E0,-4.785645287E-3,5.264209956E-2,9.789037704E0,9.789180419E0
9.166651916E0,4.785645287E-3,4.307080805E-2,9.779465675E0,9.779561692E0
9.168854593E0,9.571290575E-3,5.264209956E-2,9.793823242E0,9.793969394E0
9.171045207E0,4.785645287E-3,5.264209956E-2,9.765109062E0,9.765252126E0
9.173240947E0,-4.785645287E-3,5.264209956E-2,9.784252167E0,9.784394951E0
9.175435476E0,9.571290575E-3,4.785645381E-2,9.784252167E0,9.784373885E0
9.177630799E0,0.000000000E0,3.828516230E-2,9.789037704E0,9.789112571E0
9.179828827E0,-4.785645287E-3,4.307080805E-2,9.789037704E0,9.789133627E0
9.182030691E0,-4.785645287E-3,4.785645381E-2,9.789037704E0,9.789155853E0
9.184218841E0,1.435693540E-2,3.828516230E-2,9.789037704E0,9.789123099E0
9.186413869E0,9.571290575E-3,4.366901144E-2,9.798608780E0,9.798710763E0
9.188604208E0,-4.785645287E-3,3.828516230E-2,9.789037704E0,9.789113741E0
9.190808228E0,0.000000000E0,4.307080805E-2,9.789037704E0,9.789132458E0
9.192996134E0,-9.571290575E-3,3.409772366E-2,9.793823242E0,9.793887275E0
9.195174164E0,0.000000000E0,4.845465720E-2,9.803394318E0,9.803514064E0
9.197393840E0,-9.571290575E-3,4.307080805E-2,9.779465675E0,9.779565205E0
9.199583813E0,4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
9.201766897E0,4.785645287E-3,4.307080805E-2,9.793823242E0,9.793919118E0
9.203982361E0,1.435693540E-2,4.307080805E-2,9.789037704E0,9.789142986E0
9.206179280E0,4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
9.208381429E0,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
9.210569529E0,4.785645287E-3,4.845465720E-2,9.808179855E0,9.808300711E0
9.212764435E0,0.000000000E0,3.888336942E-2,9.803394318E0,9.803471429E0
9.214958324E0,9.571290575E-3,5.324030295E-2,9.812965393E0,9.813114488E0
9.217157085E0,-4.785645287E-3,3.888336942E-2,9.798608780E0,9.798687098E0
9.219353282E0,0.000000000E0,3.828516230E-2,9.789037704E0,9.789112571E0
9.221550466E0,-4.785645287E-3,4.845465720E-2,9.812965393E0,9.813086189E0
9.223747285E0,-4.785645287E-3,4.845465720E-2,9.793823242E0,9.793944275E0
9.225941702E0,-9.571290575E-3,3.828516230E-2,9.784252167E0,9.784331752E0
9.228136302E0,0.000000000E0,3.888336942E-2,9.803394318E0,9.803471429E0
9.230331747E0,4.785645287E-3,3.828516230E-2,9.789037704E0,9.789113741E0
9.232521770E0,4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
9.234698894E0,4.785645287E-3,4.785645381E-2,9.793823242E0,9.793941333E0
9.236920451E0,4.785645287E-3,3.349951655E-2,9.789037704E0,9.789096194E0
9.239116141E0,0.000000000E0,4.307080805E-2,9.789037704E0,9.789132458E0
9.241319917E0,4.785645287E-3,4.307080805E-2,9.793823242E0,9.793919118E0
9.243508779E0,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
9.245697327E0,4.785645287E-3,2.871387079E-2,9.774680138E0,9.774723484E0
9.247868531E0,9.571290575E-3,5.264209956E-2,9.769894600E0,9.770041110E0
9.250073945E0,4.785645287E-3,3.349951655E-2,9.789037704E0,9.789096194E0
9.252291483E0,0.000000000E0,3.828516230E-2,9.789037704E0,9.789112571E0
9.254493643E0,-4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
9.256689077E0,-4.785645287E-3,3.888336942E-2,9.798608780E0,9.798687098E0
9.258874746E0,-9.571290575E-3,4.785645381E-2,9.784252167E0,9.784373885E0
9.261052114E0,4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
9.263270478E0,-9.571290575E-3,4.785645381E-2,9.784252167E0,9.784373885E0
9.265460338E0,-9.571290575E-3,4.785645381E-2,9.779465675E0,9.779587453E0
9.267644543E0,-4.785645287E-3,3.349951655E-2,9.784252167E0,9.784310685E0
9.269858725E0,0.000000000E0,3.828516230E-2,9.784252167E0,9.784327070E0
9.272054211E0,-4.785645287E-3,3.349951655E-2,9.774680138E0,9.774738713E0
9.274256288E0,-4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
9.276447592E0,-4.785645287E-3,4.366901144E-2,9.798608780E0,9.798707257E0
9.278643372E0,4.785645287E-3,5.324030295E-2,9.803394318E0,9.803540053E0
9.280831483E0,-4.785645287E-3,4.366901144E-2,9.803394318E0,9.803492747E0
9.283007905E0,-9.571290575E-3,3.888336942E-2,9.803394318E0,9.803476102E0
9.285229768E0,0.000000000E0,5.264209956E-2,9.789037704E0,9.789179249E0
9.287419342E0,-9.571290575E-3,4.845465720E-2,9.798608780E0,9.798733259E0
9.289602347E0,4.785645287E-3,3.828516230E-2,9.779465675E0,9.779541786E0
9.291811687E0,4.785645287E-3,3.828516230E-2,9.779465675E0,9.779541786E0
9.293991639E0,-9.571290575E-3,4.307080805E-2,9.774680138E0,9.774779716E0
9.296216310E0,4.785645287E-3,4.785645381E-2,9.789037704E0,9.789155853E0
9.298404928E0,0.000000000E0,4.307080805E-2,9.779465675E0,9.779560521E0
9.300606630E0,4.785645287E-3,4.307080805E-2,9.779465675E0,9.779561692E0
9.302797284E0,-1.435693540E-2,4.366901144E-2,9.793823242E0,9.793931121E0
9.304992514E0,-1.435693540E-2,4.845465720E-2,9.803394318E0,9.803524577E0
9.307188284E0,0.000000000E0,4.845465720E-2,9.812965393E0,9.813085023E0
9.309384166E0,-4.785645287E-3,4.845465720E-2,9.817750931E0,9.817871668E0
9.311581666E0,9.571290575E-3,4.307080805E-2,9.779465675E0,9.779565205E0
9.313770661E0,-4.785645287E-3,3.409772366E-2,9.812965393E0,9.813025801E0
9.315946555E0,-4.785645287E-3,5.324030295E-2,9.803394318E0,9.803540053E0
9.318167512E0,9.571290575E-3,4.785645381E-2,9.774680138E0,9.774801975E0
9.320365622E0,0.000000000E0,3.888336942E-2,9.793823242E0,9.793900429E0
9.322574931E0,0.000000000E0,5.742774159E-2,9.779465675E0,9.779634290E0
9.324755342E0,-4.785645287E-3,4.785645381E-2,9.774680138E0,9.774798460E0
9.326945386E0,0.000000000E0,4.785645381E-2,9.793823242E0,9.793940164E0
9.329121176E0,-4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
9.331344901E0,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
9.333539196E0,-9.571290575E-3,5.264209956E-2,9.784252167E0,9.784398462E0
9.335740917E0,1.435693540E-2,4.785645381E-2,9.784252167E0,9.784379736E0
9.337930472E0,-9.571290575E-3,4.307080805E-2,9.779465675E0,9.779565205E0
9.340126537E0,4.785645287E-3,5.324030295E-2,9.803394318E0,9.803540053E0
9.342316327E0,0.000000000E0,5.264209956E-2,9.784252167E0,9.784393781E0
9.344493665E0,-9.571290575E-3,4.307080805E-2,9.789037704E0,9.789137137E0
9.346721975E0,4.785645287E-3,4.785645381E-2,9.774680138E0,9.774798460E0
9.348936942E0,-4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
9.351112744E0,0.000000000E0,3.828516230E-2,9.779465675E0,9.779540615E0
9.353295493E0,-4.785645287E-3,4.785645381E-2,9.774680138E0,9.774798460E0
9.355465455E0,4.785645287E-3,4.307080805E-2,9.789037704E0,9.789133627E0
9.357693615E0,1.435693540E-2,4.307080805E-2,9.793823242E0,9.793928472E0
9.359883974E0,0.000000000E0,4.307080805E-2,9.784252167E0,9.784346966E0
9.362069887E0,0.000000000E0,4.307080805E-2,9.784252167E0,9.784346966E0
9.364284191E0,0.000000000E0,4.785645381E-2,9.789037704E0,9.789154684E0
9.366473126E0,-4.785645287E-3,4.366901144E-2,9.798608780E0,9.798707257E0
9.368657839E0,-9.571290575E-3,4.785645381E-2,9.774680138E0,9.774801975E0
9.370868472E0,1.435693540E-2,3.828516230E-2,9.798608780E0,9.798694091E0
9.373064454E0,0.000000000E0,4.845465720E-2,9.803394318E0,9.803514064E0
9.375266023E0,4.785645287E-3,5.264209956E-2,9.779465675E0,9.779608529E0
9.377456585E0,-4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
9.379654859E0,4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
9.381857942E0,4.785645287E-3,4.845465720E-2,9.803394318E0,9.803515232E0
9.384045493E0,-4.785645287E-3,5.264209956E-2,9.789037704E0,9.789180419E0
9.386240683E0,4.785645287E-3,3.828516230E-2,9.789037704E0,9.789113741E0
9.388434583E0,9.571290575E-3,3.828516230E-2,9.789037704E0,9.789117250E0
9.390631858E0,0.000000000E0,3.349951655E-2,9.779465675E0,9.779523051E0
9.392821495E0,0.000000000E0,3.828516230E-2,9.784252167E0,9.784327070E0
9.394998273E0,-4.785645287E-3,3.349951655E-2,9.784252167E0,9.784310685E0
9.397219901E0,-4.785645287E-3,5.264209956E-2,9.789037704E0,9.789180419E0
9.399410524E0,-9.571290575E-3,3.828516230E-2,9.789037704E0,9.789117250E0
9.401593171E0,0.000000000E0,4.307080805E-2,9.779465675E0,9.779560521E0
9.403807273E0,-4.785645287E-3,4.845465720E-2,9.803394318E0,9.803515232E0
9.406002656E0,0.000000000E0,4.785645381E-2,9.779465675E0,9.779582769E0
9.408205202E0,0.000000000E0,5.264209956E-2,9.789037704E0,9.789179249E0
9.410394706E0,9.571290575E-3,3.828516230E-2,9.779465675E0,9.779545299E0
9.412593467E0,0.000000000E0,2.931207791E-2,9.803394318E0,9.803438139E0
9.414798230E0,-4.785645287E-3,4.785645381E-2,9.793823242E0,9.793941333E0
9.416983808E0,4.785645287E-3,3.888336942E-2,9.803394318E0,9.803472597E0
9.419179649E0,-9.571290575E-3,3.888336942E-2,9.803394318E0,9.803476102E0
9.421371432E0,0.000000000E0,5.264209956E-2,9.793823242E0,9.793964718E0
9.423570080E0,4.785645287E-3,5.264209956E-2,9.784252167E0,9.784394951E0
9.425759920E0,1.435693540E-2,3.888336942E-2,9.803394318E0,9.803481942E0
9.427936566E0,-4.785645287E-3,4.307080805E-2,9.779465675E0,9.779561692E0
9.430157840E0,9.571290575E-3,4.366901144E-2,9.803394318E0,9.803496251E0
9.432347891E0,9.571290575E-3,3.828516230E-2,9.779465675E0,9.779545299E0
9.434532768E0,0.000000000E0,4.785645381E-2,9.789037704E0,9.789154684E0
9.436746656E0,9.571290575E-3,4.307080805E-2,9.779465675E0,9.779565205E0
9.438941196E0,-4.785645287E-3,4.307080805E-2,9.774680138E0,9.774776202E0
9.441142926E0,4.785645287E-3,5.802594870E-2,9.793823242E0,9.793996304E0
9.443332939E0,9.571290575E-3,4.785645381E-2,9.774680138E0,9.774801975E0
9.445522819E0,4.785645287E-3,4.366901144E-2,9.793823242E0,9.793921767E0
9.447692783E0,0.000000000E0,4.366901144E-2,9.808179855E0,9.808277069E0
9.449895794E0,-1.435693540E-2,4.845465720E-2,9.803394318E0,9.803524577E0
9.452118166E0,-4.785645287E-3,3.888336942E-2,9.789037704E0,9.789116099E0
9.454319898E0,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
9.456514753E0,-4.785645287E-3,4.366901144E-2,9.808179855E0,9.808278236E0
9.458697726E0,1.914258115E-2,4.307080805E-2,9.793823242E0,9.793936657E0
9.460874982E0,0.000000000E0,5.264209956E-2,9.789037704E0,9.789179249E0
9.463096153E0,4.785645287E-3,2.871387079E-2,9.779465675E0,9.779509000E0
9.465292260E0,-4.785645287E-3,4.366901144E-2,9.793823242E0,9.793921767E0
9.467494325E0,4.785645287E-3,3.828516230E-2,9.774680138E0,9.774756286E0
9.469685407E0,4.785645287E-3,5.264209956E-2,9.774680138E0,9.774823062E0
9.471881127E0,-9.571290575E-3,4.366901144E-2,9.798608780E0,9.798710763E0
9.474075931E0,1.914258115E-2,3.409772366E-2,9.803394318E0,9.803472305E0
9.476271863E0,9.571290575E-3,2.931207791E-2,9.793823242E0,9.793871783E0
9.478467247E0,4.785645287E-3,4.366901144E-2,9.808179855E0,9.808278236E0
9.480656884E0,4.785645287E-3,3.409772366E-2,9.798608780E0,9.798669276E0
9.482833805E0,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
9.485055280E0,-9.571290575E-3,4.366901144E-2,9.789037704E0,9.789139787E0
9.487246595E0,1.914258115E-2,4.785645381E-2,9.779465675E0,9.779601504E0
9.489431297E0,-4.785645287E-3,4.366901144E-2,9.789037704E0,9.789136278E0
9.491637901E0,-4.785645287E-3,4.785645381E-2,9.774680138E0,9.774798460E0
9.493818758E0,0.000000000E0,3.828516230E-2,9.784252167E0,9.784327070E0
9.496039808E0,0.000000000E0,3.888336942E-2,9.789037704E0,9.789114929E0
9.498230106E0,0.000000000E0,5.264209956E-2,9.784252167E0,9.784393781E0
9.500430789E0,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
9.502626691E0,-4.785645287E-3,5.802594870E-2,9.793823242E0,9.793996304E0
9.504837914E0,0.000000000E0,5.324030295E-2,9.803394318E0,9.803538885E0
9.507015313E0,4.785645287E-3,3.888336942E-2,9.798608780E0,9.798687098E0
9.509209821E0,-4.785645287E-3,4.845465720E-2,9.793823242E0,9.793944275E0
9.511400740E0,9.571290575E-3,4.366901144E-2,9.812965393E0,9.813067227E0
9.513594526E0,-4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
9.515772423E0,-4.785645287E-3,4.366901144E-2,9.798608780E0,9.798707257E0
9.517993238E0,-4.785645287E-3,3.409772366E-2,9.798608780E0,9.798669276E0
9.520187951E0,4.785645287E-3,3.409772366E-2,9.798608780E0,9.798669276E0
9.522386051E0,4.785645287E-3,4.785645381E-2,9.769894600E0,9.770012980E0
9.524581730E0,4.785645287E-3,5.324030295E-2,9.798608780E0,9.798754587E0
9.526780927E0,-4.785645287E-3,5.324030295E-2,9.789037704E0,9.789183654E0
9.528991020E0,1.435693540E-2,2.931207791E-2,9.793823242E0,9.793877629E0
9.531168327E0,-4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
9.533364394E0,4.785645287E-3,3.888336942E-2,9.789037704E0,9.789116099E0
9.535555881E0,-4.785645287E-3,3.349951655E-2,9.779465675E0,9.779524222E0
9.537756514E0,4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
9.539953250E0,0.000000000E0,3.349951655E-2,9.784252167E0,9.784309515E0
9.542143039E0,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
9.544318159E0,9.571290575E-3,4.366901144E-2,9.793823242E0,9.793925275E0
9.546533592E0,1.435693540E-2,4.366901144E-2,9.808179855E0,9.808287576E0
9.548704369E0,-1.914258115E-2,4.845465720E-2,9.802796364E0,9.802934808E0
9.550906193E0,4.785645287E-3,3.888336942E-2,9.808179855E0,9.808258097E0
9.553134972E0,0.000000000E0,5.324030295E-2,9.808179855E0,9.808324353E0
9.555323550E0,-4.785645287E-3,2.871387079E-2,9.769894600E0,9.769937967E0
9.557526859E0,-4.785645287E-3,3.828516230E-2,9.774680138E0,9.774756286E0
9.559709873E0,4.785645287E-3,5.742774159E-2,9.789037704E0,9.789207324E0
9.561885277E0,-4.785645287E-3,5.324030295E-2,9.793823242E0,9.793969120E0
9.564106855E0,4.785645287E-3,5.264209956E-2,9.779465675E0,9.779608529E0
9.566302667E0,9.571290575E-3,3.828516230E-2,9.784252167E0,9.784331752E0
9.568505049E0,-4.785645287E-3,5.324030295E-2,9.798608780E0,9.798754587E0
9.570694491E0,0.000000000E0,4.845465720E-2,9.803394318E0,9.803514064E0
9.572891818E0,0.000000000E0,3.888336942E-2,9.793823242E0,9.793900429E0
9.575088810E0,-4.785645287E-3,5.742774159E-2,9.793823242E0,9.793992779E0
9.577283278E0,0.000000000E0,5.264209956E-2,9.789037704E0,9.789179249E0
9.579471754E0,-1.914258115E-2,4.845465720E-2,9.798010826E0,9.798149338E0
9.581649498E0,0.000000000E0,4.366901144E-2,9.798608780E0,9.798706088E0
9.583869469E0,9.571290575E-3,3.828516230E-2,9.789037704E0,9.789117250E0
9.586065463E0,4.785645287E-3,4.307080805E-2,9.789037704E0,9.789133627E0
9.588267358E0,-4.785645287E-3,3.828516230E-2,9.779465675E0,9.779541786E0
9.590457523E0,-1.435693540E-2,3.828516230E-2,9.774680138E0,9.774765658E0
9.592653253E0,-4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
9.594844852E0,0.000000000E0,3.828516230E-2,9.789037704E0,9.789112571E0
9.597045170E0,4.785645287E-3,4.366901144E-2,9.803394318E0,9.803492747E0
9.599240889E0,9.571290575E-3,4.366901144E-2,9.798608780E0,9.798710763E0
9.601438664E0,4.785645287E-3,3.409772366E-2,9.812965393E0,9.813025801E0
9.603632937E0,4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
9.605828444E0,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
9.608024428E0,0.000000000E0,4.845465720E-2,9.798608780E0,9.798728585E0
9.610221877E0,0.000000000E0,4.366901144E-2,9.808179855E0,9.808277069E0
9.612413943E0,-4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
9.614596765E0,9.571290575E-3,3.828516230E-2,9.774680138E0,9.774759800E0
9.616807661E0,-4.785645287E-3,4.785645381E-2,9.784252167E0,9.784370373E0
9.619003432E0,1.435693540E-2,3.349951655E-2,9.784252167E0,9.784320048E0
9.621203728E0,9.571290575E-3,2.871387079E-2,9.779465675E0,9.779512513E0
9.623395725E0,9.571290575E-3,3.828516230E-2,9.793823242E0,9.793902749E0
9.625592930E0,-9.571290575E-3,3.888336942E-2,9.803394318E0,9.803476102E0
9.627792495E0,-9.571290575E-3,4.366901144E-2,9.812965393E0,9.813067227E0
9.629984745E0,0.000000000E0,3.888336942E-2,9.793823242E0,9.793900429E0
9.632179162E0,1.435693540E-2,4.845465720E-2,9.803394318E0,9.803524577E0
9.634374007E0,4.785645287E-3,4.366901144E-2,9.798608780E0,9.798707257E0
9.636570958E0,1.435693540E-2,2.871387079E-2,9.789037704E0,9.789090345E0
9.638766625E0,9.571290575E-3,4.307080805E-2,9.784252167E0,9.784351648E0
9.640962691E0,0.000000000E0,3.349951655E-2,9.784252167E0,9.784309515E0
9.643158574E0,4.785645287E-3,4.785645381E-2,9.784252167E0,9.784370373E0
9.645350672E0,4.785645287E-3,5.742774159E-2,9.779465675E0,9.779635461E0
9.647530185E0,0.000000000E0,4.785645381E-2,9.774680138E0,9.774797289E0
9.649763147E0,-1.435693540E-2,4.366901144E-2,9.789037704E0,9.789145636E0
9.651942051E0,-9.571290575E-3,3.349951655E-2,9.769894600E0,9.769956721E0
9.654143966E0,4.785645287E-3,5.264209956E-2,9.774680138E0,9.774823062E0
9.656329624E0,-4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
9.658523136E0,1.435693540E-2,3.888336942E-2,9.798608780E0,9.798696447E0
9.660700546E0,4.785645287E-3,6.221338734E-2,9.789037704E0,9.789236568E0
9.662923150E0,-4.785645287E-3,3.828516230E-2,9.789037704E0,9.789113741E0
9.665118758E0,9.571290575E-3,4.785645381E-2,9.769894600E0,9.770016497E0
9.667319848E0,4.785645287E-3,5.324030295E-2,9.803394318E0,9.803540053E0
9.669509251E0,0.000000000E0,4.845465720E-2,9.803394318E0,9.803514064E0
9.671704990E0,-4.785645287E-3,5.324030295E-2,9.793823242E0,9.793969120E0
9.673901279E0,0.000000000E0,5.742774159E-2,9.784252167E0,9.784420699E0
9.676097060E0,-9.571290575E-3,5.324030295E-2,9.793823242E0,9.793972628E0
9.678292698E0,-9.571290575E-3,3.409772366E-2,9.798608780E0,9.798672782E0
9.680487450E0,4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
9.682675347E0,0.000000000E0,3.349951655E-2,9.779465675E0,9.779523051E0
9.684880731E0,-9.571290575E-3,4.785645381E-2,9.789037704E0,9.789159363E0
9.687076157E0,0.000000000E0,4.307080805E-2,9.784252167E0,9.784346966E0
9.689274601E0,4.785645287E-3,3.888336942E-2,9.793823242E0,9.793901598E0
9.691469436E0,4.785645287E-3,4.845465720E-2,9.803394318E0,9.803515232E0
9.693662928E0,2.392822690E-2,4.785645381E-2,9.774680138E0,9.774826576E0
9.695836614E0,9.571290575E-3,4.307080805E-2,9.793823242E0,9.793922626E0
9.698057001E0,4.785645287E-3,4.366901144E-2,9.808179855E0,9.808278236E0
9.700251154E0,-4.785645287E-3,5.324030295E-2,9.793823242E0,9.793969120E0
9.702454197E0,-4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
9.704647028E0,-4.785645287E-3,3.828516230E-2,9.784252167E0,9.784328241E0
9.706839207E0,4.785645287E-3,3.409772366E-2,9.798608780E0,9.798669276E0
9.709034968E0,0.000000000E0,4.366901144E-2,9.793823242E0,9.793920598E0
9.711229802E0,4.785645287E-3,3.828516230E-2,9.789037704E0,9.789113741E0
9.713427414E0,0.000000000E0,3.828516230E-2,9.774680138E0,9.774755114E0
9.715625035E0,-4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
9.717819737E0,4.785645287E-3,4.785645381E-2,9.784252167E0,9.784370373E0
9.720014724E0,-9.571290575E-3,4.366901144E-2,9.793823242E0,9.793925275E0
9.722209986E0,0.000000000E0,4.785645381E-2,9.789037704E0,9.789154684E0
9.724406173E0,-9.571290575E-3,4.785645381E-2,9.789037704E0,9.789159363E0
9.726595768E0,4.785645287E-3,3.888336942E-2,9.803394318E0,9.803472597E0
9.728772638E0,4.785645287E-3,4.307080805E-2,9.793823242E0,9.793919118E0
9.730994258E0,9.571290575E-3,4.785645381E-2,9.789037704E0,9.789159363E0
9.733184829E0,0.000000000E0,4.785645381E-2,9.789037704E0,9.789154684E0
9.735367843E0,1.435693540E-2,3.828516230E-2,9.789037704E0,9.789123099E0
9.737581538E0,-4.785645287E-3,2.931207791E-2,9.793823242E0,9.793868276E0
9.739777197E0,0.000000000E0,4.307080805E-2,9.793823242E0,9.793917949E0
9.741979263E0,4.785645287E-3,4.845465720E-2,9.798608780E0,9.798729753E0
9.744169550E0,-9.571290575E-3,2.871387079E-2,9.789037704E0,9.789084496E0
9.746362889E0,0.000000000E0,3.349951655E-2,9.784252167E0,9.784309515E0
9.748551457E0,-9.571290575E-3,4.366901144E-2,9.793823242E0,9.793925275E0
9.750758163E0,-1.435693540E-2,4.307080805E-2,9.789037704E0,9.789142986E0
9.752951279E0,-4.785645287E-3,3.409772366E-2,9.798608780E0,9.798669276E0
9.755140193E0,4.785645287E-3,3.828516230E-2,9.789037704E0,9.789113741E0
9.757344202E0,4.785645287E-3,4.785645381E-2,9.779465675E0,9.779583940E0
9.759533767E0,9.571290575E-3,3.409772366E-2,9.812965393E0,9.813029301E0
9.761714411E0,4.785645287E-3,3.888336942E-2,9.798608780E0,9.798687098E0
9.763932886E0,1.435693540E-2,4.307080805E-2,9.779465675E0,9.779571060E0
9.766129430E0,4.785645287E-3,3.828516230E-2,9.793823242E0,9.793899242E0
9.768335688E0,4.785645287E-3,5.264209956E-2,9.793823242E0,9.793965887E0
9.770520919E0,-4.785645287E-3,4.307080805E-2,9.784252167E0,9.784348137E0
9.772715297E0,0.000000000E0,2.931207791E-2,9.808179855E0,9.808223655E0
9.774910496E0,0.000000000E0,4.307080805E-2,9.789037704E0,9.789132458E0
9.777107223E0,4.785645287E-3,5.742774159E-2,9.789037704E0,9.789207324E0
9.779297297E0,0.000000000E0,4.307080805E-2,9.793823242E0,9.793917949E0
9.781473577E0,0.000000000E0,4.307080805E-2,9.789037704E0,9.789132458E0
9.783695846E0,0.000000000E0,3.349951655E-2,9.765109062E0,9.765166523E0
